"TF"	"target"	"tissue"	"TF_EntrezID"	"TF_Ensembl_ID"	"target_EntrezID"	"Paper"
"MIR31HG"	"PcG"	"diploid cell lines"	554202	"NA"	57390	"Montes Marta,Nielsen Morten M,Maglieri Giulia et al. The lncRNA MIR31HG regulates p16(INK4A) expression to modulate senescence.[J] .Nat Commun, 2015, 6: 6967."
"CCEPR"	"PCNA"	"cervical carcinoma"	105682749	NA	5111	"Yang Meng,Zhai Xu,Xia Bairong et al. Long noncoding RNA CCHE1 promotes cervical cancer cell proliferation via upregulating PCNA.[J] .Tumour Biol., 2015, 36(10): 7615-22."
"GAS5"	"IGF1R"	"lung adenocarcinoma"	60674	"ENSG00000234741"	3480	"Dong Siyuan,Qu Xiaohan,Li Wenya et al. The long non-coding RNA, GAS5, enhances gefitinib-induced cell death in innate EGFR tyrosine kinase inhibitor-resistant lung adenocarcinoma cells with wide-type EGFR via downregulation of the IGF-1R expression.[J] J"
"BANCR"	"CDKN1A"	"colorectal cancer"	100885775	"ENSG00000278910"	1026	"Shi Yongguo,Liu Yangchen,Wang Jirong et al. Downregulated Long Noncoding RNA BANCR Promotes the Proliferation of Colorectal Cancer Cells via Downregualtion of p21 Expression.[J] .PLoS ONE, 2015, 10(4): e0122679."
"HULC"	"UBE2I"	"regulatory T cells (Tregs)"	728655	"NA"	7329	"Zhao Jie, et al. (2015). LncRNA HULC affects the differentiation of Treg in HBV-related liver cirrhosis.[J] .Int. Immunopharmacol. 28(2): 901-5."
"PVT1"	"ABCB1"	"gastric cancer tissues"	5820	"ENSG00000249859"	5243	"Zhang Xian-wen, et al. (2015). Overexpression of long non-coding RNA PVT1 in gastric cancer cells promotes the development of multidrug resistance.[J] .Biochem. Biophys. Res. Commun. 462(3): 227-32."
"PVT1"	"ABCC1"	"gastric cancer tissues"	5820	"ENSG00000249859"	4363	"Zhang Xian-wen, et al. (2015). Overexpression of long non-coding RNA PVT1 in gastric cancer cells promotes the development of multidrug resistance.[J] .Biochem. Biophys. Res. Commun. 462(3): 227-32."
"PVT1"	"HIF1A"	"gastric cancer tissues"	5820	"ENSG00000249859"	3091	"Zhang Xian-wen, et al. (2015). Overexpression of long non-coding RNA PVT1 in gastric cancer cells promotes the development of multidrug resistance.[J] .Biochem. Biophys. Res. Commun. 462(3): 227-32."
"PVT1"	"MTOR"	"gastric cancer tissues"	5820	"ENSG00000249859"	2475	"Zhang Xian-wen, et al. (2015). Overexpression of long non-coding RNA PVT1 in gastric cancer cells promotes the development of multidrug resistance.[J] .Biochem. Biophys. Res. Commun. 462(3): 227-32."
"GAS5"	"YBX1"	"stomach cancer"	60674	"ENSG00000234741"	4904	"Liu Yongchao,Zhao Jing,Zhang Wenhong et al. lncRNA GAS5 enhances G1 cell cycle arrest via binding to YBX1 to regulate p21 expression in stomach cancer.[J] .Sci Rep, 2015, 5: 10159."
"DANCR"	"CTNNB1"	"hepatocellular carcinoma"	57291	"ENSG00000226950"	1499	"Yuan Sheng-xian,Wang Jie,Yang Fu et al. Long noncoding RNA DANCR increases stemness features of hepatocellular carcinoma by derepression of CTNNB1.[J] .Hepatology, 2016, 63(2): 499-511."
"MEG3"	"RAC2"	"papillary thyroid carcinoma"	55384	"ENSG00000214548"	5880	"Wang C,Yan G,Zhang Y et al. Long non-coding RNA MEG3 suppresses migration and invasion of thyroid carcinoma by targeting of Rac1.[J] .Neoplasma, 2015, 62(4): 541-9."
"TUG1"	"MIR144"	"glioma vascular endothelial cells"	55000	"ENSG00000253352"	406936	"Cai Heng, et al. (2015). The long noncoding RNA TUG1 regulates blood-tumor barrier permeability by targeting miR-144.[J] .Oncotarget 6(23): 19759-79."
"HOTAIR"	"HIF1A"	"non-small cell lung cancer"	100124700	"ENSG00000228630"	3091	"Zhou Chunxia, et al. (2015). Long noncoding RNA HOTAIR, a hypoxia-inducible factor-1a activated driver of malignancy, enhances hypoxic cancer cell proliferation, migration, and invasion in non-small cell lung cancer.[J] .Tumour Biol. 36(12):9179-88."
"HOTAIR"	"E7"	"cervical cancer"	100124700	"ENSG00000228630"	1489079	"Sharma Sweta,Mandal Paramita,Sadhukhan Tamal et al. Bridging Links between Long Noncoding RNA HOTAIR and HPV Oncoprotein E7 in Cervical Cancer Pathogenesis.[J] .Sci Rep, 2015, 5: 11724."
"Pou5f1-rs8"	"SUV39H1"	"mouse embryonic stem cells"	624936	"NA"	6839	"Scarola Michele,Comisso Elisa,Pascolo Rhena et al. Epigenetic silencing of Oct4 by a complex containing SUV39H1 and Oct4 pseudogene lncRNA.[J] .Nat Commun, 2015, 6: 7631."
"AOC4P"	"VIM"	"hepatocellular carcinoma"	90586	"ENSG00000260105"	7431	"Wang Tong-Hong,Lin Yong-Shiang,Chen Ying et al. Long non-coding RNA AOC4P suppresses hepatocellular carcinoma metastasis by enhancing vimentin degradation and inhibiting epithelial-mesenchymal transition.[J] .Oncotarget, 2015, 6(27): 23342-57."
"LINC-ROR"	"TESC"	"NA"	100885779	"ENSG00000258609"	54997	"Fan Jiayan,Xing Yue,Wen Xuyang et al. Long non-coding RNA ROR decoys gene-specific histone methylation to promote tumorigenesis.[J] .Genome Biol., 2015, 16: 139."
"HOTAIR"	"SETD2"	"liver cancer stem cell line"	100124700	"ENSG00000228630"	29072	"Li Haiyan,An Jiahui,Wu Mengying et al. LncRNA HOTAIR promotes human liver cancer stem cell malignant growth through downregulation of SETD2.[J] .Oncotarget, 2015, 6(29): 27847-64."
"HOTAIR"	"MIR326"	"Glioma"	100124700	"ENSG00000228630"	442900	"Ke Jing,Yao Yi-long,Zheng Jian et al. Knockdown of long non-coding RNA HOTAIR inhibits malignant biological behaviors of human glioma cells via modulation of miR-326.[J] .Oncotarget, 2015, 6(26): 21934-49."
"TUNAR"	"SOX2"	"breast cancer"	100507043	"ENSG00000250366"	6657	"Li Hengyu,Zhu Li,Xu Lu et al. Long noncoding RNA linc00617 exhibits oncogenic activity in breast cancer.[J] .Mol. Carcinog., 2017, 56(1): 3-17."
"MEG3"	"BCL2"	"renal cell carcinoma"	55384	"ENSG00000214548"	596	"Wang Miao,Huang Tao,Luo Gang et al. Long non-coding RNA MEG3 induces renal cell carcinoma cells apoptosis by activating the mitochondrial pathway.[J] .J. Huazhong Univ. Sci. Technol. Med. Sci., 2015, 35(4): 541-5."
"MEG3"	"CASP9"	"renal cell carcinoma"	55384	"ENSG00000214548"	842	"Wang Miao,Huang Tao,Luo Gang et al. Long non-coding RNA MEG3 induces renal cell carcinoma cells apoptosis by activating the mitochondrial pathway.[J] .J. Huazhong Univ. Sci. Technol. Med. Sci., 2015, 35(4): 541-5."
"RAD51-AS1"	"TPTE2"	"NA"	100505648	"ENSG00000245849"	93492	"Gazy Inbal,Zeevi David A,Renbaum Paul et al. TODRA, a lncRNA at the RAD51 Locus, Is Oppositely Regulated to RAD51, and Enhances RAD51-Dependent DSB (Double Strand Break) Repair.[J] .PLoS ONE, 2015, 10(7): e0134120."
"MALAT1"	"miR-124"	"high-risk papillomavirus (HR-HPV)-positive tumor"	378938	"ENSG00000251562"	0	"Liu Shikai,Song Lili,Zeng Saitian et al. MALAT1-miR-124-RBG2 axis is involved in growth and invasion of HR-HPV-positive cervical cancer cells.[J] .Tumour Biol., 2016, 37(1): 633-40."
"NEAT1"	"MIR449B"	"glioma"	283131	"ENSG00000245532"	693123	"Zhen Li, et al. (2016). Long noncoding RNA NEAT1 promotes glioma pathogenesis by regulating miR-449b-5p/c-Met axis.[J] .Tumour Biol. 37(1): 673-83."
"AFAP1-AS1"	"AFAP1"	"lung cancer"	84740	"ENSG00000272620"	60312	"Zeng Zhaoyang,Bo Hao,Gong Zhaojian et al. AFAP1-AS1, a long noncoding RNA upregulated in lung cancer and promotes invasion and metastasis.[J] .Tumour Biol., 2016, 37(1): 729-37."
"AFAP1-AS1"	"AFAP1"	"nasopharyngeal carcinoma"	84740	"ENSG00000272620"	60312	"Bo Hao, et al. (2015). Upregulated long non-coding RNA AFAP1-AS1 expression is associated with progression and poor prognosis of nasopharyngeal carcinoma.[J] .Oncotarget 6(24): 20404-18."
"MEG3"	"MIR212"	"gastric cancer"	55384	"ENSG00000214548"	406994	"Peng Weizhao,Si Shuang,Zhang Qingxia et al. Long non-coding RNA MEG3 functions as a competing endogenous RNA to regulate gastric cancer progression.[J] .J. Exp. Clin. Cancer Res., 2015, 34: 79."
"HOTAIR"	"CACNA1C"	"cardiomyocytes"	100124700	"ENSG00000228630"	775	"Tan W L,Xu M,Liu Z et al. HOTAIR inhibited intracellular Ca2+ via regulation of Cav1.2 channel in human cardiomyocytes.[J] .Cell. Mol. Biol. (Noisy-le-grand), 2015, 61(3): 79-83."
"LUADT1"	"SUZ12"	"lung adenocarcinoma"	106182249	"ENSG00000196634"	23512	"Qiu M,Xu Y,Wang J et al. A novel lncRNA, LUADT1, promotes lung adenocarcinoma proliferation via the epigenetic suppression of p27.[J] .Cell Death Dis, 2015, 6: e1858."
"MALAT1"	"MIR145"	"HPV-18-positive cervical cancer"	378938	"ENSG00000251562"	406937	"Lu Hongzhi,He Yu,Lin Lin et al. Long non-coding RNA MALAT1 modulates radiosensitivity of HR-HPV+ cervical cancer via sponging miR-145.[J] .Tumour Biol., 2016, 37(2): 1683-91."
"LINC00982"	"CDKN2A"	"gastric cancer"	440556	"ENSG00000177133"	1029	"Fei Zheng-Hua,Yu Xiao-Juan,Zhou Ming et al. Upregulated expression of long non-coding RNA LINC00982 regulates cell proliferation and its clinical relevance in patients with gastric cancer.[J] .Tumour Biol., 2016, 37(2): 1983-93."
"LINC00982"	"CDKN2B"	"gastric cancer"	440556	"ENSG00000177133"	1030	"Fei Zheng-Hua,Yu Xiao-Juan,Zhou Ming et al. Upregulated expression of long non-coding RNA LINC00982 regulates cell proliferation and its clinical relevance in patients with gastric cancer.[J] .Tumour Biol., 2016, 37(2): 1983-93."
"MALAT1"	"TP53"	"erythroid myeloid lymphoid"	378938	"ENSG00000251562"	7157	"Ma Xian-Yong,Wang Jian-Hui,Wang Jing-Lan et al. Malat1 as an evolutionarily conserved lncRNA, plays a positive role in regulating proliferation and maintaining undifferentiated status of early-stage hematopoietic cells.[J] .BMC Genomics, 2015, 16: 676."
"TUG1"	"KLF2"	"Hepatocellular carcinoma"	55000	"ENSG00000253352"	10365	"Huang Ming-De,Chen Wen-Ming,Qi Fu-Zhen et al. Long non-coding RNA TUG1 is up-regulated in hepatocellular carcinoma and promotes cell growth and apoptosis by epigenetically silencing of KLF2.[J] .Mol. Cancer, 2015, 14: 165."
"MALINC1"	"PURA"	"osteosarcoma"	100505636	"ENSG00000245146"	5813	"Bida Or, et al. (2015). A novel mitosis-associated lncRNA, MA-linc1, is required for cell cycle progression and sensitizes cancer cells to Paclitaxel.[J] .Oncotarget 6(29): 27880-90."
"PCGEM1"	"MIR770"	"synoviocytes"	64002	"ENSG00000227418"	768222	"Kang Yeonho,Song Jinsoo,Kim Dongkyun et al. PCGEM1 stimulates proliferation of osteoarthritic synoviocytes by acting as a sponge for miR-770.[J] .J. Orthop. Res., 2016, 34(3): 412-8."
"MINCR"	"AURKA"	"Burkitt lymphoma cells"	100507316	"ENSG00000253716"	6790	"Doose Gero,Haake Andrea,Bernhart Stephan H et al. MINCR is a MYC-induced lncRNA able to modulate MYC's transcriptional network in Burkitt lymphoma cells.[J] .Proc. Natl. Acad. Sci. U.S.A., 2015, 112(38): E5261-70."
"MINCR"	"CDT1"	"Burkitt lymphoma cells"	100507316	"ENSG00000253716"	81620	"Doose Gero,Haake Andrea,Bernhart Stephan H et al. MINCR is a MYC-induced lncRNA able to modulate MYC's transcriptional network in Burkitt lymphoma cells.[J] .Proc. Natl. Acad. Sci. U.S.A., 2015, 112(38): E5261-70."
"GAS5"	"MIR222"	"glioma"	60674	"ENSG00000234741"	407007	"Zhao Xihe, et al. (2015). Gas5 Exerts Tumor-suppressive Functions in Human Glioma Cells by Targeting miR-222.[J] .Mol. Ther. 23(12): 1899-911."
"GLS2"	"GDE1"	"bladder cancer"	27165	"ENSG00000135423"	0	"Li Hui-Jin,Li Xu,Pang Huan et al. Long non-coding RNA UCA1 promotes glutamine metabolism by targeting miR-16 in human bladder cancer.[J] .Jpn. J. Clin. Oncol., 2015, 45(11): 1055-63."
"DBH-AS1"	"CCND1"	"hepatocellular carcinoma"	138948	"ENSG00000225756"	595	"Huang Jin-lan,Ren Ting-yu,Cao Shun-wang et al. HBx-related long non-coding RNA DBH-AS1 promotes cell proliferation and survival by activating MAPK signaling in hepatocellular carcinoma.[J] .Oncotarget, 2015, 6(32): 33791-804."
"DBH-AS1"	"CCNE1"	"hepatocellular carcinoma"	138948	"ENSG00000225756"	898	"Huang Jin-lan,Ren Ting-yu,Cao Shun-wang et al. HBx-related long non-coding RNA DBH-AS1 promotes cell proliferation and survival by activating MAPK signaling in hepatocellular carcinoma.[J] .Oncotarget, 2015, 6(32): 33791-804."
"DBH-AS1"	"CDK6"	"hepatocellular carcinoma"	138948	"ENSG00000225756"	1021	"Huang Jin-lan,Ren Ting-yu,Cao Shun-wang et al. HBx-related long non-coding RNA DBH-AS1 promotes cell proliferation and survival by activating MAPK signaling in hepatocellular carcinoma.[J] .Oncotarget, 2015, 6(32): 33791-804."
"DBH-AS1"	"CDKN1A"	"hepatocellular carcinoma"	138948	"ENSG00000225756"	1026	"Huang Jin-lan,Ren Ting-yu,Cao Shun-wang et al. HBx-related long non-coding RNA DBH-AS1 promotes cell proliferation and survival by activating MAPK signaling in hepatocellular carcinoma.[J] .Oncotarget, 2015, 6(32): 33791-804."
"DBH-AS1"	"CDKN2A"	"hepatocellular carcinoma"	138948	"ENSG00000225756"	1029	"Huang Jin-lan,Ren Ting-yu,Cao Shun-wang et al. HBx-related long non-coding RNA DBH-AS1 promotes cell proliferation and survival by activating MAPK signaling in hepatocellular carcinoma.[J] .Oncotarget, 2015, 6(32): 33791-804."
"DBH-AS1"	"CDKN1B"	"hepatocellular carcinoma"	138948	"ENSG00000225756"	0	"Huang Jin-lan,Ren Ting-yu,Cao Shun-wang et al. HBx-related long non-coding RNA DBH-AS1 promotes cell proliferation and survival by activating MAPK signaling in hepatocellular carcinoma.[J] .Oncotarget, 2015, 6(32): 33791-804."
"GAS5"	"MIR21"	"hepatocellular carcinoma"	60674	"ENSG00000234741"	406991	"Hu Litian,Ye Hua,Huang Guangming et al. Long noncoding RNA GAS5 suppresses the migration and invasion of hepatocellular carcinoma cells via miR-21.[J] .Tumour Biol., 2016, 37(2): 2691-702."
"HOTAIR"	"AR"	"prostate cancer"	100124700	"ENSG00000228630"	367	"Zhang Ali,Zhao Jonathan C,Kim Jung et al. LncRNA HOTAIR Enhances the Androgen-Receptor-Mediated Transcriptional Program and Drives Castration-Resistant Prostate Cancer.[J] .Cell Rep, 2015, 13(1): 209-221."
"MALAT1"	"EZH2"	"Lung cancer"	378938	"ENSG00000251562"	2146	"Lu Lu,Luo Fei,Liu Yi et al. Posttranscriptional silencing of the lncRNA MALAT1 by miR-217 inhibits the epithelial-mesenchymal transition via enhancer of zeste homolog 2 in the malignant transformation of HBE cells induced by cigarette smoke extract.[J] To"
"CARMN"	"EZH2"	"cardiac precursor cel"	728264	"NA"	2146	"Ounzain Samir,Micheletti Rudi,Arnan Carme et al. CARMEN, a human super enhancer-associated long noncoding RNA controlling cardiac specification, differentiation and homeostasis.[J] .J. Mol. Cell. Cardiol., 2015, 89(Pt A): 98-113."
"CARMN"	"SUZ12"	"cardiac precursor cel"	728264	"NA"	23512	"Ounzain Samir,Micheletti Rudi,Arnan Carme et al. CARMEN, a human super enhancer-associated long noncoding RNA controlling cardiac specification, differentiation and homeostasis.[J] .J. Mol. Cell. Cardiol., 2015, 89(Pt A): 98-112."
"PVT1"	"EZH2"	"thyroid cancer"	5820	"ENSG00000249859"	2146	"Zhou Qinyi, et al. (2016). Long noncoding RNA PVT1 modulates thyroid cancer cell proliferation by recruiting EZH2 and regulating thyroid-stimulating hormone receptor (TSHR).[J] .Tumour Biol. 37(3): 3105-13."
"PVT1"	"TSHR"	"thyroid cancer"	5820	"ENSG00000249859"	7253	"Zhou Qinyi, et al. (2016). Long noncoding RNA PVT1 modulates thyroid cancer cell proliferation by recruiting EZH2 and regulating thyroid-stimulating hormone receptor (TSHR).[J] .Tumour Biol. 37(3): 3105-13."
"UCA1"	"MIR143"	"breast cancer"	652995	"ENSG00000214049"	406935	"Tuo Y-L,Li X-M,Luo J. Long noncoding RNA UCA1 modulates breast cancer cell growth and apoptosis through decreasing tumor suppressive miR-143.[J] .Eur Rev Med Pharmacol Sci, 2015, 19(18): 3403-11."
"MEG3"	"TP53"	"hepatoma"	55384	"ENSG00000214548"	7157	"Zhu Juanjuan, et al. (2015). Long Noncoding RNA MEG3 Interacts with p53 Protein and Regulates Partial p53 Target Genes in Hepatoma Cells.[J] .PLoS ONE 10(10): e0139790."
"GAS5"	"MIR222"	"fibrotic liver"	60674	"ENSG00000234741"	407007	"Yu Fujun,Zheng Jianjian,Mao Yuqing et al. Long Non-coding RNA Growth Arrest-specific Transcript 5 (GAS5) Inhibits Liver Fibrogenesis through a Mechanism of Competing Endogenous RNA.[J] .J. Biol. Chem., 2015, 290(47): 28286-98."
"MALAT1"	"MIR200C"	"kidney carcinoma"	378938	"ENSG00000251562"	406985	"Xiao Haibing,Tang Kun,Liu Peijun et al. LncRNA MALAT1 functions as a competing endogenous RNA to regulate ZEB2 expression by sponging miR-200s in clear cell kidney carcinoma.[J] .Oncotarget, 2015, 6(35): 38005-15."
"MALAT1"	"FSD1"	"nasopharyngeal carcinoma"	378938	"ENSG00000251562"	79187	"Jin Chuan,Yan Bingchuan,Lu Qin et al. The role of MALAT1/miR-1/slug axis on radioresistance in nasopharyngeal carcinoma.[J] .Tumour Biol., 2016, 37(3): 4025-33."
"SNHG12"	"AMOT"	"osteosarcoma"	85028	"ENSG00000197989"	154796	"Ruan Wendong,Wang Pei,Feng Shiqing et al. Long non-coding RNA small nucleolar RNA host gene 12 (SNHG12) promotes cell proliferation and migration by upregulating angiomotin gene expression in human osteosarcoma cells.[J] .Tumour Biol., 2016, 37(3): 4065-7"
"ZFAS1"	"MIR590"	"colorectal cancer"	441951	"ENSG00000177410"	693175	"Thorenoor Nithyananda,Faltejskova-Vychytilova Petra,Hombach Sonja et al. Long non-coding RNA ZFAS1 interacts with CDK1 and is involved in p53-dependent cell cycle control and apoptosis in colorectal cancer.[J] .Oncotarget, 2016, 7(1): 622-37."
"GAS5"	"PTEN"	"endometrial carcinoma"	60674	"ENSG00000234741"	0	"Guo Chen,Song Wei-Qi,Sun Ping et al. LncRNA-GAS5 induces PTEN expression through inhibiting miR-103 in endometrial cancer cells.[J] .J. Biomed. Sci., 2015, 22: 100."
"MALAT1"	"EZH2"	"castration-resistant prostate cancer"	378938	"ENSG00000251562"	2146	"Wang Dejie,Ding Liya,Wang Liguo et al. LncRNA MALAT1 enhances oncogenic activities of EZH2 in castration-resistant prostate cancer.[J] .Oncotarget, 2015, 6(38): 41045-55."
"CYTOR"	"EGFR"	"gastric cancer"	112597	"ENSG00000222041"	1956	"Zhou Jianping, et al. (2015). Linc00152 promotes proliferation in gastric cancer through the EGFR-dependent pathway.[J] .J. Exp. Clin. Cancer Res. 34: 135."
"HULC"	"E2F1"	"endothelial cells"	728655	"NA"	0	"Lu Zhanping,Xiao Zelin,Liu Fabao et al. Long non-coding RNA HULC promotes tumor angiogenesis in liver cancer by up-regulating sphingosine kinase 1 (SPHK1).[J] .Oncotarget, 2016, 7(1): 241-54."
"PVT1"	"MYC"	"Acute promyelocytic leukemia"	5820	"ENSG00000249859"	4609	"Zeng Chengwu,Yu Xibao,Lai Jing et al. Overexpression of the long non-coding RNA PVT1 is correlated with leukemic cell proliferation in acute promyelocytic leukemia.[J] .J Hematol Oncol, 2015, 8: 126."
"MIR31HG"	"MIR193B"	"pancreatic ductal adenocarcinoma"	554202	"NA"	574455	"Yang H,Liu P,Zhang J et al. Long noncoding RNA MIR31HG exhibits oncogenic property in pancreatic ductal adenocarcinoma and is negatively regulated by miR-193b.[J] .Oncogene, 2016, 35(28): 3647-57."
"MIAT"	"NFE2L2"	"renal tubular epithelial cell line"	440823	"ENSG00000225783"	4780	"Zhou Ling, et al. (2015). Long non-coding MIAT mediates high glucose-induced renal tubular epithelial injury.[J] .Biochem. Biophys. Res. Commun., 468(4): 726-32."
"MALAT1"	"MIR140"	"cerebral microvascular endothelial cell"	378938	"ENSG00000251562"	406932	"Ma Jun,Wang Ping,Yao Yilong et al. Knockdown of long non-coding RNA MALAT1 increases the blood-tumor barrier permeability by up-regulating miR-140.[J] .Biochim. Biophys. Acta, 2016, 1859(2): 324-38."
"MALAT1"	"CLDN5"	"cerebral microvascular endothelial cell"	378938	"ENSG00000251562"	0	"Ma Jun,Wang Ping,Yao Yilong et al. Knockdown of long non-coding RNA MALAT1 increases the blood-tumor barrier permeability by up-regulating miR-140.[J] .Biochim. Biophys. Acta, 2016, 1859(2): 324-38."
"MALAT1"	"OCLN"	"cerebral microvascular endothelial cell"	378938	"ENSG00000251562"	100506658	"Ma Jun,Wang Ping,Yao Yilong et al. Knockdown of long non-coding RNA MALAT1 increases the blood-tumor barrier permeability by up-regulating miR-140.[J] .Biochim. Biophys. Acta, 2016, 1859(2): 324-38."
"MALAT1"	"TJP1"	"cerebral microvascular endothelial cell"	378938	"ENSG00000251562"	7082	"Ma Jun,Wang Ping,Yao Yilong et al. Knockdown of long non-coding RNA MALAT1 increases the blood-tumor barrier permeability by up-regulating miR-140.[J] .Biochim. Biophys. Acta, 2016, 1859(2): 324-38."
"LINC-ROR"	"MIR145"	"pancreatic adenocarcinoma"	100885779	"ENSG00000258609"	406937	"Gao Song,Wang Peng,Hua Yongqiang et al. ROR functions as a ceRNA to regulate Nanog expression by sponging miR-145 and predicts poor prognosis in pancreatic cancer.[J] .Oncotarget, 2016, 7(2): 1608-18."
