source	target	TF_EntrezID	TF_Ensembl_ID	target_EntrezID	Paper
CTCF	CORO1B	NA	NA	NA	NA
CTCF	NNMT	NA	NA	NA	NA
CTCF	GRPEL1	NA	NA	NA	NA
CTCF	G3BP2	NA	NA	NA	NA
CTCF	ACO1	NA	NA	NA	NA
CTCF	GALT	NA	NA	NA	NA
CTCF	STOML2	NA	NA	NA	NA
CTCF	CLTA	NA	NA	NA	NA
CTCF	ECI1	NA	NA	NA	NA
CTCF	GSPT1	NA	NA	NA	NA
CTCF	COTL1	NA	NA	NA	NA
CTCF	ABLIM3	NA	NA	NA	NA
CTCF	HNRNPH1	NA	NA	NA	NA
CTCF	ARPC4	NA	NA	NA	NA
CTCF	APEH	NA	NA	NA	NA
CTCF	VAPA	NA	NA	NA	NA
CTCF	PNPO	NA	NA	NA	NA
CTCF	ITGA3	NA	NA	NA	NA
CTCF	DDX5	NA	NA	NA	NA
CTCF	MRPL12	NA	NA	NA	NA
CTCF	ATP1B1	NA	NA	NA	NA
CTCF	RPL36	NA	NA	NA	NA
CTCF	ELAVL1	NA	NA	NA	NA
CTCF	EIF3G	NA	NA	NA	NA
CTCF	RPL18A	NA	NA	NA	NA
CTCF	APOC2	NA	NA	NA	NA
CTCF	VASP	NA	NA	NA	NA
CTCF	MYH14	NA	NA	NA	NA
CTCF	BCAP31	NA	NA	NA	NA
CTCF	METTL7B	NA	NA	NA	NA
CTCF	DCTN2	NA	NA	NA	NA
CTCF	DBNL	NA	NA	NA	NA
CTCF	CALD1	NA	NA	NA	NA
CTCF	KHK	NA	NA	NA	NA
CTCF	PYGB	NA	NA	NA	NA
CTCF	ACSS2	NA	NA	NA	NA
CTCF	RPS21	NA	NA	NA	NA
CTCF	TPD52L2	NA	NA	NA	NA
CTCF	ERLIN2	NA	NA	NA	NA
CTCF	MIF	NA	NA	NA	NA
CTCF	GGT1	NA	NA	NA	NA
CTCF	SBSN	NA	NA	NA	NA
CTCF	LDHD	NA	NA	NA	NA
CTCF	LACTB	NA	NA	NA	NA
CTCF	PSMD4	NA	NA	NA	NA
CTCF	TMX1	NA	NA	NA	NA
CTCF	PSMA1	NA	NA	NA	NA
CTCF	PAFAH1B2	NA	NA	NA	NA
CTCF	ACOT13	NA	NA	NA	NA
CTCF	TIMM13	NA	NA	NA	NA
CTCF	EDF1	NA	NA	NA	NA
CTCF	NUDT9	NA	NA	NA	NA
CTCF	RDH16	NA	NA	NA	NA
CTCF	RRAS2	NA	NA	NA	NA
CTCF	IL18	NA	NA	NA	NA
CTCF	ACP1	NA	NA	NA	NA
CTCF	TFG	NA	NA	NA	NA
CTCF	FAH	NA	NA	NA	NA
CTCF	CAPZA1	NA	NA	NA	NA
CTCF	CHCHD3	NA	NA	NA	NA
CTCF	RNH1	NA	NA	NA	NA
CTCF	CYP1A2	NA	NA	NA	NA
CTCF	CTNNB1	NA	NA	NA	NA
CTCF	TTN	NA	NA	NA	NA
DDX5	DCTN2	NA	NA	NA	NA
DDX5	PGAM5	NA	NA	NA	NA
DDX5	TIMM13	NA	NA	NA	NA
DDX5	RPL36	NA	NA	NA	NA
DDX5	ELAVL1	NA	NA	NA	NA
DDX5	EIF3G	NA	NA	NA	NA
DDX5	GCDH	NA	NA	NA	NA
DDX5	RPL18A	NA	NA	NA	NA
DDX5	RRAS2	NA	NA	NA	NA
DDX5	PSMC3	NA	NA	NA	NA
DDX5	CTNND1	NA	NA	NA	NA
DDX5	OTUB1	NA	NA	NA	NA
DDX5	CORO1B	NA	NA	NA	NA
DDX5	ARPC4	NA	NA	NA	NA
DDX5	GGT1	NA	NA	NA	NA
DDX5	YBX1	NA	NA	NA	NA
DDX5	CAPZA1	NA	NA	NA	NA
DDX5	ECI1	NA	NA	NA	NA
DDX5	GSPT1	NA	NA	NA	NA
DDX5	COTL1	NA	NA	NA	NA
DDX5	ACSS2	NA	NA	NA	NA
DDX5	RPS21	NA	NA	NA	NA
DDX5	TPD52L2	NA	NA	NA	NA
DDX5	ERLIN2	NA	NA	NA	NA
DDX5	ITGA3	NA	NA	NA	NA
DDX5	MRPL12	NA	NA	NA	NA
DDX5	HNRNPH1	NA	NA	NA	NA
DDX5	STOML2	NA	NA	NA	NA
DDX5	EDF1	NA	NA	NA	NA
DDX5	GRPEL1	NA	NA	NA	NA
DDX5	SNCG	NA	NA	NA	NA
DDX5	PGAM1	NA	NA	NA	NA
E2F1	ACP1	NA	NA	NA	NA
E2F1	CAPZA1	NA	NA	NA	NA
E2F1	ATP1B1	NA	NA	NA	NA
E2F1	PGRMC2	NA	NA	NA	NA
E2F1	EIF2S2	NA	NA	NA	NA
E2F1	PSMA1	NA	NA	NA	NA
E2F1	PSMC3	NA	NA	NA	NA
E2F1	PTBP1	NA	NA	NA	NA
E2F1	ADK	NA	NA	NA	NA
E2F1	PSME1	NA	NA	NA	NA
E2F1	ENTPD5	NA	NA	NA	NA
E2F1	GLO1	NA	NA	NA	NA
E2F1	ACOT13	NA	NA	NA	NA
E2F1	BCAP31	NA	NA	NA	NA
E2F1	GRPEL1	NA	NA	NA	NA
E2F1	G3BP2	NA	NA	NA	NA
E2F1	NUDT9	NA	NA	NA	NA
E2F1	ERLIN2	NA	NA	NA	NA
E2F1	ARPC4	NA	NA	NA	NA
E2F1	CTNNB1	NA	NA	NA	NA
E2F1	APEH	NA	NA	NA	NA
E2F1	PDHB	NA	NA	NA	NA
E2F1	NIT2	NA	NA	NA	NA
E2F1	TIMM13	NA	NA	NA	NA
E2F1	RPL36	NA	NA	NA	NA
E2F1	ELAVL1	NA	NA	NA	NA
E2F1	EIF3G	NA	NA	NA	NA
E2F1	GCDH	NA	NA	NA	NA
E2F1	VASP	NA	NA	NA	NA
E2F1	ECI1	NA	NA	NA	NA
E2F1	GSPT1	NA	NA	NA	NA
E2F1	COTL1	NA	NA	NA	NA
E2F1	VAPA	NA	NA	NA	NA
E2F1	LMAN1	NA	NA	NA	NA
E2F1	HNRNPH1	NA	NA	NA	NA
E2F1	DCTN2	NA	NA	NA	NA
E2F1	PGAM5	NA	NA	NA	NA
E2F1	ACSS2	NA	NA	NA	NA
E2F1	SRSF6	NA	NA	NA	NA
E2F1	RPS21	NA	NA	NA	NA
E2F1	TPD52L2	NA	NA	NA	NA
E2F1	PSMD13	NA	NA	NA	NA
E2F1	RNH1	NA	NA	NA	NA
E2F1	EPS8L2	NA	NA	NA	NA
E2F1	TNKS1BP1	NA	NA	NA	NA
E2F1	OTUB1	NA	NA	NA	NA
E2F1	EHD1	NA	NA	NA	NA
E2F1	CORO1B	NA	NA	NA	NA
E2F1	PAFAH1B2	NA	NA	NA	NA
E2F1	PGAM1	NA	NA	NA	NA
E2F1	FKBP3	NA	NA	NA	NA
E2F1	TMX1	NA	NA	NA	NA
E2F1	ACO1	NA	NA	NA	NA
E2F1	GALT	NA	NA	NA	NA
E2F1	STOML2	NA	NA	NA	NA
E2F1	CLTA	NA	NA	NA	NA
E2F1	EDF1	NA	NA	NA	NA
E2F1	KHK	NA	NA	NA	NA
E2F1	RPL37A	NA	NA	NA	NA
E2F1	FARSB	NA	NA	NA	NA
E2F1	DBNL	NA	NA	NA	NA
E2F1	CHCHD3	NA	NA	NA	NA
E2F1	PNPO	NA	NA	NA	NA
E2F1	DDX5	NA	NA	NA	NA
E2F1	MRPL12	NA	NA	NA	NA
E2F1	MIF	NA	NA	NA	NA
E2F1	YBX1	NA	NA	NA	NA
E2F1	TFG	NA	NA	NA	NA
E2F1	ADI1	NA	NA	NA	NA
EP300	RPS17	NA	NA	NA	NA
EP300	ERLIN2	NA	NA	NA	NA
EP300	VASP	NA	NA	NA	NA
EP300	PSMA1	NA	NA	NA	NA
EP300	ACOT13	NA	NA	NA	NA
EP300	OPTN	NA	NA	NA	NA
EP300	ANXA7	NA	NA	NA	NA
EP300	SLC25A18	NA	NA	NA	NA
EP300	MIF	NA	NA	NA	NA
EP300	BCAP31	NA	NA	NA	NA
EP300	HNRNPH1	NA	NA	NA	NA
EP300	KHK	NA	NA	NA	NA
EP300	CALD1	NA	NA	NA	NA
EP300	FKBP3	NA	NA	NA	NA
EP300	SLIRP	NA	NA	NA	NA
EP300	GALT	NA	NA	NA	NA
EP300	STOML2	NA	NA	NA	NA
EP300	LACTB	NA	NA	NA	NA
EP300	CAPZA1	NA	NA	NA	NA
EP300	ATP1B1	NA	NA	NA	NA
EP300	ACSS2	NA	NA	NA	NA
EP300	TPD52L2	NA	NA	NA	NA
EP300	ITGA3	NA	NA	NA	NA
EP300	DDX5	NA	NA	NA	NA
EP300	MRPL12	NA	NA	NA	NA
EP300	ARPC4	NA	NA	NA	NA
EP300	CTNNB1	NA	NA	NA	NA
EP300	APEH	NA	NA	NA	NA
EP300	PDHB	NA	NA	NA	NA
EP300	ECI1	NA	NA	NA	NA
EP300	GSPT1	NA	NA	NA	NA
EP300	COTL1	NA	NA	NA	NA
EP300	EIF3G	NA	NA	NA	NA
EP300	GCDH	NA	NA	NA	NA
EP300	MYH14	NA	NA	NA	NA
EP300	TNKS1BP1	NA	NA	NA	NA
EP300	CTNND1	NA	NA	NA	NA
EP300	EHD1	NA	NA	NA	NA
EP300	PGRMC2	NA	NA	NA	NA
EP300	ABLIM3	NA	NA	NA	NA
EP300	ADK	NA	NA	NA	NA
EP300	PTBP1	NA	NA	NA	NA
EP300	ELAVL1	NA	NA	NA	NA
EP300	PNPO	NA	NA	NA	NA
EP300	EPS8L2	NA	NA	NA	NA
EP300	RRAS2	NA	NA	NA	NA
EP300	RDH16	NA	NA	NA	NA
EP300	NUDT9	NA	NA	NA	NA
EP300	ACSL5	NA	NA	NA	NA
EP300	PSMD4	NA	NA	NA	NA
EP300	RNH1	NA	NA	NA	NA
EP300	PSMC3	NA	NA	NA	NA
EP300	FAH	NA	NA	NA	NA
EP300	GGT1	NA	NA	NA	NA
EP300	ENTPD5	NA	NA	NA	NA
EP300	TIMM13	NA	NA	NA	NA
EP300	PYGB	NA	NA	NA	NA
EP300	DCTN2	NA	NA	NA	NA
EP300	G3BP2	NA	NA	NA	NA
EP300	ADI1	NA	NA	NA	NA
EP300	RPL37A	NA	NA	NA	NA
EP300	VAPA	NA	NA	NA	NA
EP300	IL18	NA	NA	NA	NA
EP300	NNMT	NA	NA	NA	NA
EP300	LDHD	NA	NA	NA	NA
EP300	SNCG	NA	NA	NA	NA
EP300	EIF2S2	NA	NA	NA	NA
EP300	RPS21	NA	NA	NA	NA
EP300	ACO1	NA	NA	NA	NA
EP300	METTL7B	NA	NA	NA	NA
EP300	RPL36	NA	NA	NA	NA
EP300	PAFAH1B2	NA	NA	NA	NA
EP300	RPL18A	NA	NA	NA	NA
EP300	DBNL	NA	NA	NA	NA
EP300	CHCHD3	NA	NA	NA	NA
EP300	COX5B	NA	NA	NA	NA
EP300	RPS27A	NA	NA	NA	NA
EP300	FARSB	NA	NA	NA	NA
EP300	RPS24	NA	NA	NA	NA
EP300	PGAM1	NA	NA	NA	NA
EP300	CLTA	NA	NA	NA	NA
EP300	EDF1	NA	NA	NA	NA
EP300	PSMD13	NA	NA	NA	NA
EP300	PSME1	NA	NA	NA	NA
EP300	NDUFA9	NA	NA	NA	NA
EP300	YBX1	NA	NA	NA	NA
EP300	TFG	NA	NA	NA	NA
EP300	GLO1	NA	NA	NA	NA
EP300	PGAM5	NA	NA	NA	NA
EP300	LMAN1	NA	NA	NA	NA
EP300	CFH	NA	NA	NA	NA
ERG	PTBP1	NA	NA	NA	NA
ERG	PSMD13	NA	NA	NA	NA
ERG	ERLIN2	NA	NA	NA	NA
ERG	RPS21	NA	NA	NA	NA
ERG	YBX1	NA	NA	NA	NA
ERG	CAPZA1	NA	NA	NA	NA
ERG	PSMD4	NA	NA	NA	NA
ERG	ATP1B1	NA	NA	NA	NA
ERG	GALT	NA	NA	NA	NA
ERG	STOML2	NA	NA	NA	NA
ERG	CLTA	NA	NA	NA	NA
ERG	ACOT13	NA	NA	NA	NA
ERG	ECI1	NA	NA	NA	NA
ERG	GSPT1	NA	NA	NA	NA
ERG	LDHD	NA	NA	NA	NA
ERG	COTL1	NA	NA	NA	NA
ERG	G3BP2	NA	NA	NA	NA
ERG	PGRMC2	NA	NA	NA	NA
ERG	ABLIM3	NA	NA	NA	NA
ERG	HNRNPH1	NA	NA	NA	NA
ERG	ARPC4	NA	NA	NA	NA
ERG	CTNNB1	NA	NA	NA	NA
ERG	APEH	NA	NA	NA	NA
ERG	PDHB	NA	NA	NA	NA
ERG	TFG	NA	NA	NA	NA
ERG	FAH	NA	NA	NA	NA
ERG	DBNL	NA	NA	NA	NA
ERG	RNH1	NA	NA	NA	NA
ERG	EPS8L2	NA	NA	NA	NA
ERG	PSMA1	NA	NA	NA	NA
ERG	PSMC3	NA	NA	NA	NA
ERG	TNKS1BP1	NA	NA	NA	NA
ERG	OTUB1	NA	NA	NA	NA
ERG	EHD1	NA	NA	NA	NA
ERG	CORO1B	NA	NA	NA	NA
ERG	PAFAH1B2	NA	NA	NA	NA
ERG	TIMM13	NA	NA	NA	NA
ERG	RPL36	NA	NA	NA	NA
ERG	ELAVL1	NA	NA	NA	NA
ERG	EIF3G	NA	NA	NA	NA
ERG	GCDH	NA	NA	NA	NA
ERG	RPL18A	NA	NA	NA	NA
ERG	VASP	NA	NA	NA	NA
ERG	BCAP31	NA	NA	NA	NA
ERG	MIF	NA	NA	NA	NA
ERG	GGT1	NA	NA	NA	NA
ERG	PNPO	NA	NA	NA	NA
ERG	ITGA3	NA	NA	NA	NA
ERG	DDX5	NA	NA	NA	NA
ERG	MRPL12	NA	NA	NA	NA
ERG	PYGB	NA	NA	NA	NA
ERG	EIF2S2	NA	NA	NA	NA
ERG	ACSS2	NA	NA	NA	NA
ERG	SRSF6	NA	NA	NA	NA
ERG	TPD52L2	NA	NA	NA	NA
ERG	PSME1	NA	NA	NA	NA
ERG	TMX1	NA	NA	NA	NA
ERG	SLIRP	NA	NA	NA	NA
ERG	KHK	NA	NA	NA	NA
ERG	COX5B	NA	NA	NA	NA
ERG	RPL37A	NA	NA	NA	NA
ERG	OPTN	NA	NA	NA	NA
ERG	ADK	NA	NA	NA	NA
ERG	ACSL5	NA	NA	NA	NA
ERG	DCTN2	NA	NA	NA	NA
ERG	PGAM5	NA	NA	NA	NA
ERG	ANXA7	NA	NA	NA	NA
ERG	SNCG	NA	NA	NA	NA
ERG	ENTPD5	NA	NA	NA	NA
ERG	ACO1	NA	NA	NA	NA
ERG	PGAM1	NA	NA	NA	NA
ERG	VAPA	NA	NA	NA	NA
ERG	GRPEL1	NA	NA	NA	NA
ERG	CALD1	NA	NA	NA	NA
ERG	FKBP3	NA	NA	NA	NA
ERG	NUDT9	NA	NA	NA	NA
ERG	LACTB	NA	NA	NA	NA
ERG	RPS27A	NA	NA	NA	NA
ERG	RPS24	NA	NA	NA	NA
ERG	TTN	NA	NA	NA	NA
ERG	CTNND1	NA	NA	NA	NA
ERG	NDUFA9	NA	NA	NA	NA
ETS1	KHK	NA	NA	NA	NA
ETS1	RPS27A	NA	NA	NA	NA
ETS1	RPL37A	NA	NA	NA	NA
ETS1	TMX1	NA	NA	NA	NA
ETS1	STOML2	NA	NA	NA	NA
ETS1	APEH	NA	NA	NA	NA
ETS1	PTBP1	NA	NA	NA	NA
ETS1	TIMM13	NA	NA	NA	NA
ETS1	RPL36	NA	NA	NA	NA
ETS1	EIF3G	NA	NA	NA	NA
ETS1	RPL18A	NA	NA	NA	NA
ETS1	VASP	NA	NA	NA	NA
ETS1	ACSL5	NA	NA	NA	NA
ETS1	DCTN2	NA	NA	NA	NA
ETS1	PGAM5	NA	NA	NA	NA
ETS1	DBNL	NA	NA	NA	NA
ETS1	CHCHD3	NA	NA	NA	NA
ETS1	RNH1	NA	NA	NA	NA
ETS1	PSMA1	NA	NA	NA	NA
ETS1	PSMC3	NA	NA	NA	NA
ETS1	OTUB1	NA	NA	NA	NA
ETS1	EHD1	NA	NA	NA	NA
ETS1	CORO1B	NA	NA	NA	NA
ETS1	PAFAH1B2	NA	NA	NA	NA
ETS1	EIF2S2	NA	NA	NA	NA
ETS1	ACSS2	NA	NA	NA	NA
ETS1	RPS21	NA	NA	NA	NA
ETS1	TPD52L2	NA	NA	NA	NA
ETS1	GSPT1	NA	NA	NA	NA
ETS1	ERLIN2	NA	NA	NA	NA
ETS1	VAPA	NA	NA	NA	NA
ETS1	HNRNPH1	NA	NA	NA	NA
ETS1	PSMD4	NA	NA	NA	NA
ETS1	DDX5	NA	NA	NA	NA
ETS1	MRPL12	NA	NA	NA	NA
ETS1	ECI1	NA	NA	NA	NA
ETS1	COTL1	NA	NA	NA	NA
ETS1	GRPEL1	NA	NA	NA	NA
ETS1	G3BP2	NA	NA	NA	NA
ETS1	YBX1	NA	NA	NA	NA
ETS1	CAPZA1	NA	NA	NA	NA
ETS1	ACP1	NA	NA	NA	NA
ETS1	FARSB	NA	NA	NA	NA
ETS1	GLO1	NA	NA	NA	NA
ETS1	PSME1	NA	NA	NA	NA
ETS1	FKBP3	NA	NA	NA	NA
ETS1	ENTPD5	NA	NA	NA	NA
ETS1	PSMD13	NA	NA	NA	NA
ETS1	EPS8L2	NA	NA	NA	NA
ETS1	RRAS2	NA	NA	NA	NA
ETS1	TNKS1BP1	NA	NA	NA	NA
ETS1	CTNND1	NA	NA	NA	NA
ETS1	ARPC4	NA	NA	NA	NA
ETS1	CTNNB1	NA	NA	NA	NA
ETS1	MIF	NA	NA	NA	NA
ETS1	NDUFA9	NA	NA	NA	NA
ETS1	SRSF6	NA	NA	NA	NA
ETS1	LACTB	NA	NA	NA	NA
ETS1	ELAVL1	NA	NA	NA	NA
ETS1	GCDH	NA	NA	NA	NA
ETS1	APOC2	NA	NA	NA	NA
ETS1	OPTN	NA	NA	NA	NA
ETS1	ANXA7	NA	NA	NA	NA
ETS1	ADK	NA	NA	NA	NA
ETS1	RPS24	NA	NA	NA	NA
ETS1	PGAM1	NA	NA	NA	NA
ETS1	BCAP31	NA	NA	NA	NA
ETS1	CLTA	NA	NA	NA	NA
ETS1	EDF1	NA	NA	NA	NA
ETS1	ACOT13	NA	NA	NA	NA
ETS1	PNPO	NA	NA	NA	NA
ETS1	ITGA3	NA	NA	NA	NA
ETS1	METTL7B	NA	NA	NA	NA
ETS1	SLIRP	NA	NA	NA	NA
ETS1	COX5B	NA	NA	NA	NA
ETS1	PYGB	NA	NA	NA	NA
ETS1	PDHB	NA	NA	NA	NA
ETS1	TFG	NA	NA	NA	NA
ETS1	LMAN1	NA	NA	NA	NA
ETS1	GALT	NA	NA	NA	NA
ETS1	CALD1	NA	NA	NA	NA
ETS1	NNMT	NA	NA	NA	NA
ETS1	PGRMC2	NA	NA	NA	NA
ETS1	ABLIM3	NA	NA	NA	NA
ETS1	LDHD	NA	NA	NA	NA
ETS1	FAH	NA	NA	NA	NA
ETS1	NIT2	NA	NA	NA	NA
ETS1	GGT1	NA	NA	NA	NA
ETS1	ACO1	NA	NA	NA	NA
ETS1	ATP1B1	NA	NA	NA	NA
FLI1	ACOT13	NA	NA	NA	NA
FLI1	DBNL	NA	NA	NA	NA
FLI1	ADI1	NA	NA	NA	NA
FLI1	ATP1B1	NA	NA	NA	NA
FLI1	CTNNB1	NA	NA	NA	NA
FLI1	APEH	NA	NA	NA	NA
FLI1	PSMD13	NA	NA	NA	NA
FLI1	RNH1	NA	NA	NA	NA
FLI1	EPS8L2	NA	NA	NA	NA
FLI1	CORO1B	NA	NA	NA	NA
FLI1	PAFAH1B2	NA	NA	NA	NA
FLI1	MRPL12	NA	NA	NA	NA
FLI1	OPTN	NA	NA	NA	NA
FLI1	PGAM5	NA	NA	NA	NA
FLI1	EDF1	NA	NA	NA	NA
FLI1	PYGB	NA	NA	NA	NA
FLI1	EIF2S2	NA	NA	NA	NA
FLI1	ACSS2	NA	NA	NA	NA
FLI1	RPS21	NA	NA	NA	NA
FLI1	BCAP31	NA	NA	NA	NA
FLI1	ELAVL1	NA	NA	NA	NA
FLI1	ECI1	NA	NA	NA	NA
FLI1	LDHD	NA	NA	NA	NA
FLI1	COTL1	NA	NA	NA	NA
FLI1	STOML2	NA	NA	NA	NA
FLI1	KHK	NA	NA	NA	NA
FLI1	RPS27A	NA	NA	NA	NA
FLI1	RPL37A	NA	NA	NA	NA
FLI1	TPD52L2	NA	NA	NA	NA
FLI1	ERLIN2	NA	NA	NA	NA
FLI1	FAH	NA	NA	NA	NA
FLI1	VASP	NA	NA	NA	NA
FLI1	PSMC3	NA	NA	NA	NA
FLI1	EHD1	NA	NA	NA	NA
FLI1	CAPZA1	NA	NA	NA	NA
FLI1	RPS24	NA	NA	NA	NA
FLI1	DCTN2	NA	NA	NA	NA
FLI1	ADK	NA	NA	NA	NA
FLI1	PTBP1	NA	NA	NA	NA
FLI1	TIMM13	NA	NA	NA	NA
FLI1	RPL36	NA	NA	NA	NA
FLI1	EIF3G	NA	NA	NA	NA
FLI1	GCDH	NA	NA	NA	NA
FLI1	RPL18A	NA	NA	NA	NA
FLI1	PSME1	NA	NA	NA	NA
FLI1	TMX1	NA	NA	NA	NA
FLI1	SLIRP	NA	NA	NA	NA
FLI1	ITGA3	NA	NA	NA	NA
FLI1	DDX5	NA	NA	NA	NA
FLI1	HNRNPH1	NA	NA	NA	NA
FLI1	ACP1	NA	NA	NA	NA
FLI1	COX5B	NA	NA	NA	NA
FLI1	CHCHD3	NA	NA	NA	NA
FLI1	YBX1	NA	NA	NA	NA
FLI1	PSMD4	NA	NA	NA	NA
FLI1	TNKS1BP1	NA	NA	NA	NA
FLI1	OTUB1	NA	NA	NA	NA
FLI1	G3BP2	NA	NA	NA	NA
FLI1	PGRMC2	NA	NA	NA	NA
FLI1	GSPT1	NA	NA	NA	NA
FLI1	BOLA2B	NA	NA	NA	NA
FLI1	MIF	NA	NA	NA	NA
FLI1	GALT	NA	NA	NA	NA
FLI1	CLTA	NA	NA	NA	NA
FLI1	ARPC4	NA	NA	NA	NA
FLI1	PDHB	NA	NA	NA	NA
FLI1	NIT2	NA	NA	NA	NA
FLI1	TFG	NA	NA	NA	NA
FLI1	ANXA7	NA	NA	NA	NA
FLI1	VAPA	NA	NA	NA	NA
FLI1	PSMA1	NA	NA	NA	NA
FLI1	CTNND1	NA	NA	NA	NA
FLI1	PNPO	NA	NA	NA	NA
FLI1	GGT1	NA	NA	NA	NA
FLI1	ACSL5	NA	NA	NA	NA
FLI1	SBSN	NA	NA	NA	NA
FLI1	SNCG	NA	NA	NA	NA
FLI1	CYP1A2	NA	NA	NA	NA
FLI1	ENTPD5	NA	NA	NA	NA
FLI1	GRPEL1	NA	NA	NA	NA
FLI1	NUDT9	NA	NA	NA	NA
FLI1	LACTB	NA	NA	NA	NA
FLI1	FKBP3	NA	NA	NA	NA
FLI1	NDUFA9	NA	NA	NA	NA
FLI1	METTL7B	NA	NA	NA	NA
FLI1	ABLIM3	NA	NA	NA	NA
FLI1	APOC2	NA	NA	NA	NA
FLI1	GLO1	NA	NA	NA	NA
FLI1	PGAM1	NA	NA	NA	NA
FOXA2	EPS8L2	NA	NA	NA	NA
FOXA2	RRAS2	NA	NA	NA	NA
FOXA2	PSMA1	NA	NA	NA	NA
FOXA2	TNKS1BP1	NA	NA	NA	NA
FOXA2	CTNND1	NA	NA	NA	NA
FOXA2	IL18	NA	NA	NA	NA
FOXA2	NNMT	NA	NA	NA	NA
FOXA2	PAFAH1B2	NA	NA	NA	NA
FOXA2	FAH	NA	NA	NA	NA
FOXA2	ABLIM3	NA	NA	NA	NA
FOXA2	HNRNPH1	NA	NA	NA	NA
FOXA2	ANXA7	NA	NA	NA	NA
FOXA2	ADK	NA	NA	NA	NA
FOXA2	RPS24	NA	NA	NA	NA
FOXA2	PGAM1	NA	NA	NA	NA
FOXA2	ACSL5	NA	NA	NA	NA
FOXA2	GSPT1	NA	NA	NA	NA
FOXA2	COTL1	NA	NA	NA	NA
FOXA2	DBNL	NA	NA	NA	NA
FOXA2	CHCHD3	NA	NA	NA	NA
FOXA2	CALD1	NA	NA	NA	NA
FOXA2	CTNNB1	NA	NA	NA	NA
FOXA2	PDHB	NA	NA	NA	NA
FOXA2	TFG	NA	NA	NA	NA
FOXA2	ACOT13	NA	NA	NA	NA
FOXA2	GLO1	NA	NA	NA	NA
FOXA2	PTBP1	NA	NA	NA	NA
FOXA2	TIMM13	NA	NA	NA	NA
FOXA2	ELAVL1	NA	NA	NA	NA
FOXA2	PNPO	NA	NA	NA	NA
FOXA2	ITGA3	NA	NA	NA	NA
FOXA2	DDX5	NA	NA	NA	NA
FOXA2	G3BP2	NA	NA	NA	NA
FOXA2	NUDT9	NA	NA	NA	NA
FOXA2	PGRMC2	NA	NA	NA	NA
FOXA2	VAPA	NA	NA	NA	NA
FOXA2	ACP1	NA	NA	NA	NA
FOXA2	ADI1	NA	NA	NA	NA
FOXA2	SLIRP	NA	NA	NA	NA
FOXA2	PYGB	NA	NA	NA	NA
FOXA2	ACSS2	NA	NA	NA	NA
FOXA2	SRSF6	NA	NA	NA	NA
FOXA2	YBX1	NA	NA	NA	NA
FOXA2	ATP1B1	NA	NA	NA	NA
FOXA2	CFH	NA	NA	NA	NA
FOXA2	OPTN	NA	NA	NA	NA
FOXA2	EIF2S2	NA	NA	NA	NA
FOXA2	RPS21	NA	NA	NA	NA
FOXA2	RPL18A	NA	NA	NA	NA
FOXA2	EHD1	NA	NA	NA	NA
FOXA2	CAPZA1	NA	NA	NA	NA
FOXA2	OTUB1	NA	NA	NA	NA
FOXA2	CORO1B	NA	NA	NA	NA
FOXA2	APEH	NA	NA	NA	NA
FOXA2	LACTB	NA	NA	NA	NA
FOXA2	METTL7B	NA	NA	NA	NA
FOXA2	LMAN1	NA	NA	NA	NA
FOXA2	TPD52L2	NA	NA	NA	NA
FOXA2	FKBP3	NA	NA	NA	NA
FOXA2	GCDH	NA	NA	NA	NA
FOXA2	RPS27A	NA	NA	NA	NA
FOXA2	TTN	NA	NA	NA	NA
FOXA2	EDF1	NA	NA	NA	NA
FOXA2	GGT1	NA	NA	NA	NA
FOXA2	GRPEL1	NA	NA	NA	NA
GABPA	GSPT1	NA	NA	NA	NA
GABPA	BOLA2B	NA	NA	NA	NA
GABPA	EIF2S2	NA	NA	NA	NA
GABPA	RPS21	NA	NA	NA	NA
GABPA	TPD52L2	NA	NA	NA	NA
GABPA	BCAP31	NA	NA	NA	NA
GABPA	KHK	NA	NA	NA	NA
GABPA	COX5B	NA	NA	NA	NA
GABPA	RPL37A	NA	NA	NA	NA
GABPA	G3BP2	NA	NA	NA	NA
GABPA	PSMD13	NA	NA	NA	NA
GABPA	RNH1	NA	NA	NA	NA
GABPA	EPS8L2	NA	NA	NA	NA
GABPA	PSMC3	NA	NA	NA	NA
GABPA	OTUB1	NA	NA	NA	NA
GABPA	CORO1B	NA	NA	NA	NA
GABPA	PAFAH1B2	NA	NA	NA	NA
GABPA	PSME1	NA	NA	NA	NA
GABPA	FKBP3	NA	NA	NA	NA
GABPA	SLIRP	NA	NA	NA	NA
GABPA	ERLIN2	NA	NA	NA	NA
GABPA	PTBP1	NA	NA	NA	NA
GABPA	TIMM13	NA	NA	NA	NA
GABPA	RPL36	NA	NA	NA	NA
GABPA	ELAVL1	NA	NA	NA	NA
GABPA	EIF3G	NA	NA	NA	NA
GABPA	RPL18A	NA	NA	NA	NA
GABPA	PGAM5	NA	NA	NA	NA
GABPA	DDX5	NA	NA	NA	NA
GABPA	MRPL12	NA	NA	NA	NA
GABPA	ARPC4	NA	NA	NA	NA
GABPA	APEH	NA	NA	NA	NA
GABPA	TFG	NA	NA	NA	NA
GABPA	YBX1	NA	NA	NA	NA
GABPA	CAPZA1	NA	NA	NA	NA
GABPA	PSMD4	NA	NA	NA	NA
GABPA	DBNL	NA	NA	NA	NA
